id;Created Time;Nature operation;Type Co-emprunteur;Reste �� vivre mensuel;Taux d'apport;Revenus du foyer;Taux d'endettement;Immobilier;Apport global;Stage;d_eligible;instruit;Type de contrat;Profession;Domaine;age;civility;nb_enfants_charge;situation_familiale;regionName
6122;10/03/2019 12:05;--Achat d'un appartement;Seul(e);613.0;20.0;1500.0;59.13;180000.0;36000.0;pre-qualified;0;0;CDI;Employe;Administration;46.0;Mme;0.0;Marie;Auvergne-Rh̫ne-Alpes
5401;30/06/2018 09:25;--Achat d'un appartement;Avec votre conjoint;941.0;5.56;2215.21;57.5;180000.0;10000.0;cancelled;1;0;CDI;Cadre moyen;Fonction Publique;35.0;Mme;0.0;Marie;Alsace-Champagne-Ardenne-Lorraine
4599;14/01/2018 19:57;--Achat d'une maison;Avec votre conjoint;1927.0;57.41;2885.14;33.2;270000.0;155000.0;eligible;1;0;CDI;Technicien;Transport;34.0;Mme;2.0;Marie;Provence-Alpes-C̫te d'Azur
2709;10/02/2019 22:19;--Achat d'une maison;Avec votre conjoint;2510.0;11.76;3643.86;33.49;170000.0;20000.0;pre-qualified;0;0;CDI;Employe;Transport;35.0;Mme;3.0;Marie;Centre-Val de Loire
3579;15/09/2018 18:40;--Achat d'un appartement;Avec votre conjoint;1182.0;12.0;2832.97;58.28;250000.0;30000.0;pre-qualified;0;0;CDI;Cadre moyen;Environnement;42.0;Mme;4.0;Marie;Auvergne-Rh̫ne-Alpes
5880;26/05/2019 21:30;--Achat d'une maison;Avec votre conjoint;-841.0;15.38;0.74;84173.74;130000.0;20000.0;pre-qualified;0;0;interimaire;Ouvrier;Industrie;42.0;M;4.0;Marie;Nord-Pas-de-Calais-Picardie
7616;18/02/2019 13:59;--Achat d'un appartement;Avec votre conjoint;61.0;17.39;1499.13;95.88;230000.0;40000.0;eligible;1;0;CDD;Enseignant;Fonction Publique;31.0;Mme;2.0;Marie;Provence-Alpes-C̫te d'Azur
1874;09/11/2018 02:02;--Achat d'un appartement;Seul(e);1006.0;0.0;2500.0;59.77;250000.0;0.0;pre-qualified;0;0;;;;;M;;;La Reunion
4421;11/11/2018 20:23;--Achat d'une maison;Seul(e);9672.0;20.0;10542.03;8.25;100000.0;20000.0;pre-accorded;1;0;CDI;Cadre moyen;Informatique;40.0;M;0.0;Celibataire;Auvergne-Rh̫ne-Alpes
5529;25/07/2019 22:53;--Achat d'un appartement;Seul(e);1696.0;4.0;2000.0;15.23;50000.0;2000.0;pre-qualified;0;0;;;;38.0;M;1.0;Marie;Nord-Pas-de-Calais-Picardie
7124;21/07/2019 21:23;--Achat d'un appartement;Seul(e);-1486.0;6.67;1300.0;214.36;150000.0;10000.0;pre-qualified;0;0;;;;;Mlle;;;Provence-Alpes-C̫te d'Azur
6973;10/01/2018 19:21;--Achat d'une maison;Seul(e);1580.0;5.0;2999.92;47.33;200000.0;10000.0;pre-qualified;0;0;;Gerant de societe;Transport;29.0;M;0.0;Celibataire;Alsace-Champagne-Ardenne-Lorraine
6980;15/03/2019 11:16;--Achat d'un appartement;Seul(e);1185.0;50.0;2000.0;40.77;200000.0;100000.0;pre-qualified;0;0;;;;;Mme;;;
4817;22/12/2018 14:35;--Achat d'un appartement;Seul(e);1712.0;0.0;3500.0;51.11;300000.0;0.0;pre-qualified;0;0;;;;;Mme;;;Nord-Pas-de-Calais-Picardie
3199;11/07/2018 16:30;--Achat d'un appartement;Seul(e);1460.0;0.0;2100.0;30.48;30000.0;0.0;pre-qualified;0;0;;;;;M;;;
3052;11/07/2018 17:03;--Achat d'un appartement;Seul(e);1066.0;4.55;2300.0;53.66;220000.0;10000.0;pre-qualified;0;0;;;;;M;;;Bourgogne-Franche-Comte
526;07/06/2019 18:45;--Achat d'une maison;Avec votre conjoint;2937.0;21.82;4569.58;35.72;275000.0;60000.0;cancelled;0;0;;;;36.0;M;2.0;Marie;Ile-de-France
5011;18/04/2019 19:01;--Achat d'un appartement;Seul(e);-171.0;0.0;1500.0;111.43;280000.0;0.0;pre-qualified;0;0;;;;;M;;;Alsace-Champagne-Ardenne-Lorraine
6447;11/07/2019 09:44;--Achat d'un appartement;Seul(e);1011.0;0.36;2500.0;59.58;250000.0;900.0;pre-qualified;0;0;;;;;Mme;;;
7678;15/07/2018 08:50;--Achat d'un appartement;Seul(e);1054.0;11.2;1407.45;25.1;50000.0;5600.0;pre-qualified;0;0;CDI;Employe;Commerce;31.0;Mlle;0.0;Celibataire;Alsace-Champagne-Ardenne-Lorraine
4085;13/01/2019 11:09;--Achat d'un appartement;Avec votre conjoint;3094.0;15.0;3749.68;17.48;100000.0;15000.0;eligible;1;0;;Gerant de societe;Informatique;32.0;M;0.0;Marie;Provence-Alpes-C̫te d'Azur
2459;11/03/2019 22:07;--Achat d'un appartement;Seul(e);2177.0;10.0;3000.0;27.45;150000.0;15000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
6840;31/03/2018 21:40;--Achat d'un appartement;Seul(e);2091.0;30.0;3000.0;30.31;200000.0;60000.0;pre-qualified;0;0;;;;36.0;M;0.0;Marie;Ile-de-France
676;07/05/2019 18:49;--Achat d'un appartement;Seul(e);1271.0;3.34;3000.0;57.63;299000.0;10000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
5938;30/03/2018 12:51;--Achat d'un appartement;Seul(e);1152.0;16.67;3000.0;61.6;300000.0;50000.0;pre-qualified;0;0;;;;;Mme;;;Bretagne
6728;27/06/2019 17:56;--Achat d'un appartement;Seul(e);2154.0;21.43;3500.0;38.47;280000.0;60000.0;pre-qualified;0;0;CDI;Cadre moyen;Informatique;30.0;M;1.0;Marie;Ile-de-France
5849;21/03/2019 14:20;--Achat d'une maison;Avec votre conjoint;3.0;136.05;-0.33;-333.15;14700.0;20000.0;pre-qualified;0;0;interimaire;Employe;Transport;38.0;M;3.0;Marie;Nord-Pas-de-Calais-Picardie
6163;02/05/2018 20:43;--Achat d'un appartement;Avec votre conjoint;1258.0;20.0;1999.67;37.08;120000.0;24000.0;cancelled;1;0;CDI;Employe;Transport;48.0;M;3.0;Marie;Ile-de-France
1258;08/01/2018 13:39;--Achat d'une maison;Avec votre conjoint;4934.0;41.0;6748.82;26.89;500000.0;205000.0;eligible;1;0;;Profession liberale;Services Juridiques;40.0;M;2.0;Marie;Ile-de-France
5766;24/02/2018 12:51;--Achat d'un immeuble;Dans le cadre d'une SCI;8055.0;7.41;8999.77;10.5;135000.0;10000.0;pre-qualified;0;0;;Gerant de societe;Commerce;28.0;M;0.0;Celibataire;Normandie
1202;01/06/2018 06:50;--Achat d'un appartement;Seul(e);1649.0;21.43;2082.63;20.82;70000.0;15000.0;pre-qualified;1;0;;Ch̫meur / Sans activite;;41.0;M;4.0;Divorce;Auvergne-Rh̫ne-Alpes
2105;03/06/2018 10:33;--Achat d'une maison;Seul(e);-1370.0;21.74;0.99;137098.91;230000.0;50000.0;pre-qualified;0;0;;Profession liberale;Sante;35.0;M;2.0;Marie;Nord-Pas-de-Calais-Picardie
8;08/08/2019 13:02;--Achat d'une maison;Avec votre conjoint;1860.0;15.87;2832.38;34.32;189000.0;30000.0;eligible;1;0;CDI;Employe;Gestion / Comptabilite;35.0;M;2.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
2080;19/02/2019 23:47;--Achat d'un appartement;Seul(e);1455.0;0.0;1700.0;14.45;35000.0;0.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
5845;26/07/2019 01:17;--Achat d'un terrain avec financement de la construction;Avec votre conjoint;295.0;8.08;2999.84;90.16;396000.0;32000.0;pre-qualified;0;0;;;;36.0;Mme;4.0;Marie;Auvergne-Rh̫ne-Alpes
448;01/04/2018 21:38;--Achat d'une maison;Avec votre conjoint;1601.0;36.88;2399.81;33.28;160000.0;59000.0;cancelled;1;0;CDI;Employe;Transport;44.0;M;4.0;Marie;Auvergne-Rh̫ne-Alpes
3207;24/03/2018 11:19;--Achat d'un appartement;Avec votre conjoint;2519.0;18.18;3079.97;32.65;110000.0;20000.0;cancelled;1;1;CDI;Employe;Administration;31.0;Mme;0.0;Marie;Auvergne-Rh̫ne-Alpes
5169;01/04/2018 18:09;--Achat d'une maison;Avec votre conjoint;16058.0;15.79;18012.27;16.85;380000.0;60000.0;cancelled;1;0;CDI;Cadre superieur;Industrie;35.0;M;0.0;Marie;Ile-de-France
2934;13/04/2018 21:57;--Achat d'un appartement;Seul(e);1399.0;0.0;2500.0;44.06;150000.0;0.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
3809;26/02/2018 23:08;--Achat d'un appartement;Avec votre conjoint;970.0;50.0;1669.21;55.87;120000.0;60000.0;pre-qualified;0;0;Non salarie;Entrepreneur individuel;Immobilier;32.0;M;1.0;Marie;Ile-de-France
2863;26/07/2019 18:04;--Achat d'une maison;Avec votre conjoint;2099.0;36.36;3199.47;34.39;275000.0;100000.0;eligible;1;0;;;;37.0;M;3.0;Marie;Ile-de-France
2110;04/04/2018 17:31;--Achat d'un appartement;Seul(e);2124.0;18.75;3099.77;31.48;160000.0;30000.0;cancelled;1;0;CDI;Cadre moyen;Informatique;32.0;M;0.0;Celibataire;Ile-de-France
3046;05/08/2019 20:00;--Achat d'un appartement;Seul(e);1293.0;5.0;3000.0;56.92;300000.0;15000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
7804;29/04/2019 21:13;--Achat d'un appartement;Seul(e);33893.0;12.5;36000.0;5.85;400000.0;50000.0;pre-qualified;0;0;CDI;Cadre moyen;Informatique;35.0;M;1.0;Marie;Ile-de-France
88;05/01/2019 13:35;--Achat d'un appartement;Avec votre conjoint;2278.0;20.0;2999.37;24.05;50000.0;10000.0;Mandate;1;0;CDI;Ouvrier;Industrie;40.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
3424;04/05/2019 12:33;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;43.0;M;3.0;Marie;Ile-de-France
456;17/03/2018 20:22;--Achat d'un appartement;Seul(e);7699.0;21.05;9999.77;23.01;475000.0;100000.0;cancelled;1;0;;Profession liberale;Sante;45.0;M;6.0;Celibataire;Ile-de-France
3959;08/03/2019 21:42;--Achat d'un autre bien;Seul(e);-948.0;30.0;0.53;94852.79;100000.0;30000.0;Exclus;0;0;;Gerant de societe;Transport;32.0;M;0.0;Celibataire;Ile-de-France
7659;22/06/2019 12:48;--Achat d'une maison;Avec votre conjoint;1513.0;10.53;2165.64;30.13;95000.0;10000.0;pre-qualified;0;0;;;;40.0;M;5.0;Marie;Ile-de-France
4587;12/01/2019 03:33;--Achat d'un appartement;Seul(e);496.0;0.0;750.0;33.91;10000.0;0.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
1264;18/08/2019 16:06;--Achat d'un appartement;Seul(e);203.0;12.12;1300.0;84.39;165000.0;20000.0;pre-qualified;0;0;;;;;Mme;;;Alsace-Champagne-Ardenne-Lorraine
7376;29/01/2019 09:59;--Achat d'un appartement;Seul(e);559.0;40.0;1500.0;62.79;100000.0;40000.0;pre-qualified;0;0;;;;;M;;;Bourgogne-Franche-Comte
376;26/03/2018 11:39;--Achat d'une maison;Avec votre conjoint;4579.0;24.0;6843.6;33.09;500000.0;120000.0;cancelled;1;1;;Gerant de societe;Informatique;35.0;M;1.0;Marie;Ile-de-France
82;11/04/2018 17:41;--Achat d'une maison;Avec votre conjoint;3352.0;39.22;4569.6;26.86;255000.0;100000.0;Mandate;1;0;CDI;Employe;Industrie;37.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
7765;21/02/2018 05:12;--Achat d'un appartement;Avec votre conjoint;979.0;20.0;1899.3;60.81;150000.0;30000.0;pre-qualified;0;0;CDI;Enseignant;Enseignement/Recherche;45.0;M;2.0;Marie;Auvergne-Rh̫ne-Alpes
4360;14/06/2019 23:12;--Achat d'un appartement;Avec votre conjoint;3044.0;52.5;4582.46;33.57;400000.0;210000.0;eligible;1;0;;;;41.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
6537;18/03/2018 19:23;--Achat d'un appartement;Seul(e);1587.0;10.0;3000.0;47.12;150000.0;15000.0;pre-qualified;0;0;;;;;;;;
5336;01/01/2019 13:38;--Achat d'une maison;Avec votre parent;986.0;4.44;4165.46;76.32;450000.0;20000.0;cancelled;0;0;CDI;Medecin;Sante;24.0;Mme;0.0;Celibataire;Ile-de-France
1684;02/02/2019 13:14;--Achat d'un appartement;Seul(e);3122.0;11.76;4255.86;39.45;170000.0;20000.0;cancelled;0;0;CDI;Cadre moyen;Fonction Publique;34.0;M;0.0;Celibataire;Ile-de-France
7882;04/02/2018 20:37;--Achat d'une maison;Avec votre conjoint;2643.0;10.0;3332.25;20.68;100000.0;10000.0;eligible;1;0;CDI;Ouvrier;Industrie;31.0;M;1.0;Union libre;Bourgogne-Franche-Comte
3603;02/10/2018 11:10;--Achat d'un appartement;Avec votre conjoint;3784.0;20.0;4687.86;40.15;150000.0;30000.0;pre-qualified;0;0;CDI;Cadre superieur;Gestion / Comptabilite;35.0;M;2.0;Marie;Ile-de-France
1931;21/08/2019 09:13;--Achat d'un appartement;Seul(e);699.0;0.0;1450.0;51.83;70000.0;0.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
3302;01/09/2019 16:12;--Achat d'une maison;Seul(e);1405.0;25.0;2999.4;53.15;200000.0;50000.0;pre-qualified;0;0;CDI;Employe;Gestion / Comptabilite;36.0;Mme;3.0;Marie;Ile-de-France
2993;03/05/2019 04:33;--Achat d'un immeuble;Avec votre conjoint;176.0;14.29;1979.47;94.96;280000.0;40000.0;pre-qualified;0;0;;Gerant de societe;Transport;34.0;M;2.0;Marie;Ile-de-France
4558;02/04/2018 15:24;--Achat d'un appartement;Seul(e);1637.0;0.1;3000.0;45.47;200000.0;200.0;pre-qualified;0;0;;;;;M;;;
1541;08/12/2018 12:17;--Achat d'une maison;Avec votre conjoint;2079.0;20.0;2999.3;30.68;150000.0;30000.0;eligible;1;0;CDI;Employe;Commerce;48.0;M;1.0;Marie;Nord-Pas-de-Calais-Picardie
7568;05/07/2018 15:44;--Achat d'une maison;Seul(e);1926.0;22.95;3332.3;42.19;305000.0;70000.0;pre-qualified;0;0;CDI;Cadre superieur;Informatique;33.0;M;0.0;Celibataire;Ile-de-France
3896;25/04/2019 14:13;--Achat d'une maison;Avec votre conjoint;3090.0;20.56;4182.94;26.13;180000.0;37000.0;eligible;1;0;CDI;Employe;Sante;33.0;Mlle;1.0;Union libre;Ile-de-France
4420;09/07/2018 23:27;--Achat d'un appartement;Seul(e);3636.0;7.5;5800.0;37.32;400000.0;30000.0;pre-qualified;0;0;;;;;M;;;
78;09/04/2019 14:21;--Achat d'une maison;Avec votre conjoint;3944.0;15.0;5950.22;33.44;400000.0;60000.0;Mandate;1;0;CDI;Technicien;Fonction Publique;41.0;M;2.0;Marie;Ile-de-France
223;27/11/2018 17:11;--Achat d'un appartement;Avec votre conjoint;3671.0;15.0;5379.22;31.75;340000.0;51000.0;Mandate;1;0;CDI;Cadre superieur;Informatique;43.0;M;2.0;Marie;Ile-de-France
7931;28/01/2019 10:15;--Achat d'une maison;Avec votre conjoint;2104.0;20.0;4049.39;48.03;400000.0;80000.0;pre-qualified;0;0;CDI;Employe;Transport;41.0;M;4.0;Marie;Ile-de-France
7858;11/05/2018 11:23;--Achat d'une maison;Avec votre conjoint;3214.0;15.0;4499.64;28.57;200000.0;30000.0;cancelled;1;0;CDI;Employe;Autre;31.0;M;0.0;Marie;Ile-de-France
2626;12/08/2019 11:03;--Achat d'un appartement;Avec votre conjoint;3844.0;16.36;4415.8;12.95;110000.0;18000.0;eligible;1;0;CDI;Technicien;Informatique;36.0;M;0.0;Marie;Auvergne-Rh̫ne-Alpes
4738;01/09/2018 22:39;--Achat d'une maison;Avec votre conjoint;2447.0;20.0;3665.5;33.24;200000.0;40000.0;cancelled;1;0;CDI;Employe;Gestion / Comptabilite;33.0;Mme;2.0;Union libre;Ile-de-France
5838;03/05/2018 11:36;--Achat d'une maison;Avec votre parent;-1910.0;25.53;-174.25;251.65;380000.0;97000.0;eligible;1;0;CDI;Cadre moyen;Environnement;53.0;M;0.0;Marie;La Reunion
175;14/05/2018 19:22;--Achat d'une maison;Avec votre conjoint;1224.0;35.71;1799.39;31.97;112000.0;40000.0;Mandate;1;0;CDI;Employe;Sante;31.0;Mme;0.0;Marie;Nord-Pas-de-Calais-Picardie
6239;08/08/2019 09:58;--Achat d'une maison;Avec votre conjoint;914.0;3.58;2915.3;68.63;279500.0;10000.0;pre-qualified;0;0;CDI;Employe;Sante;33.0;Mme;0.0;Celibataire;Ile-de-France
2887;30/01/2018 21:02;--Achat d'un appartement;Seul(e);4971.0;16.67;8000.0;37.87;600000.0;100000.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
7813;25/03/2019 12:49;--Achat d'une maison;Avec votre concubin;2663.0;42.86;4000.0;33.42;210000.0;90000.0;eligible;1;0;;Artisan;Transport;36.0;Mlle;2.0;Celibataire;Ile-de-France
5124;25/10/2018 10:35;--Achat d'un appartement;Seul(e);2669.0;11.63;4500.0;40.7;344000.0;40000.0;pre-qualified;0;0;CDI;Employe;Sante;43.0;Mme;4.0;Marie;Ile-de-France
1902;18/02/2018 22:08;--Achat d'un appartement;Seul(e);1553.0;21.88;2495.8;52.88;160000.0;35000.0;pre-qualified;0;0;CDI;Employe;Banque / Finance / Assurance;35.0;Mme;2.0;Divorce;Ile-de-France
3599;03/01/2019 23:55;--Achat d'une maison;Avec votre conjoint;1281.0;12.0;2931.97;56.31;250000.0;30000.0;pre-qualified;0;0;CDI;Employe;Sante;33.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
5357;24/05/2018 20:45;--Achat d'un appartement;Seul(e);1258.0;3.33;3000.0;58.1;300000.0;10000.0;pre-qualified;0;0;;;;;Mme;;;
1076;15/05/2019 01:19;--Achat d'un appartement;Avec votre conjoint;3257.0;7.69;4165.88;21.82;130000.0;10000.0;pre-qualified;0;0;CDI;Cadre superieur;Commerce;30.0;Mme;0.0;Marie;Ile-de-France
1808;03/06/2018 12:53;--Achat d'une maison;Seul(e);-1968.0;8.0;-249.89;196811.35;250000.0;20000.0;pre-qualified;0;0;CDI;Cadre moyen;Sante;32.0;M;2.0;Union libre;Ile-de-France
4902;07/07/2019 08:46;--Achat d'un appartement;Seul(e);4130.0;55.32;5000.0;17.4;235000.0;130000.0;Exclus;0;0;CDI;Cadre moyen;Industrie;30.0;M;1.0;Marie;
1924;06/01/2018 02:51;--Achat d'un appartement;Seul(e);-117.0;0.0;1200.0;109.77;180000.0;0.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
4695;19/06/2019 13:57;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;33.0;M;4.0;Marie;Ile-de-France
4376;20/05/2019 21:41;--Achat d'un appartement;Avec votre conjoint;4482.0;41.18;5265.91;14.89;170000.0;70000.0;eligible;1;0;CDI;Employe;Enseignement/Recherche;44.0;M;3.0;Marie;Nord-Pas-de-Calais-Picardie
5652;08/08/2019 10:33;--Achat d'une maison;Seul(e);1704.0;12.5;2999.64;43.19;200000.0;25000.0;pre-qualified;0;0;CDI;Employe;Autre;39.0;M;5.0;Marie;Ile-de-France
5741;24/05/2018 20:35;--Achat d'une maison;Dans le cadre d'une SCI;5461.0;15.0;7549.09;27.66;333333.0;50000.0;eligible;1;0;CDI;Employe;Banque / Finance / Assurance;35.0;Mlle;2.0;Marie;Ile-de-France
135;16/07/2019 10:16;--Achat d'une maison;Avec votre conjoint;2447.0;18.99;3621.29;32.42;237000.0;45000.0;eligible;1;0;;;;33.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
7853;19/07/2019 15:28;--Achat d'une maison;Avec votre conjoint;2016.0;20.0;2999.07;32.77;200000.0;40000.0;eligible;1;0;CDI;Employe;Transport;34.0;M;1.0;Marie;Ile-de-France
7201;24/01/2018 12:29;--Achat d'une maison;Avec votre conjoint;1647.0;0.0;3499.39;52.93;250000.0;;pre-qualified;0;0;CDI;Employe;Autre;51.0;M;0.0;Marie;Auvergne-Rh̫ne-Alpes
5070;23/11/2018 20:11;--Achat d'un appartement;Avec votre conjoint;-122.0;6.25;455.11;126.84;80000.0;5000.0;eligible;1;0;;Gerant de societe;B̢timent;50.0;M;3.0;Marie;Provence-Alpes-C̫te d'Azur
4386;22/08/2018 20:00;--Achat d'un appartement;Seul(e);745.0;84.21;1000.0;25.53;95000.0;80000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
281;10/10/2018 11:49;--Achat d'une maison;Avec votre conjoint;3749.0;16.81;4504.89;16.88;119000.0;20000.0;Cloture;1;1;CDI;Cadre moyen;Informatique;47.0;M;2.0;Marie;Pays de la Loire
3939;25/11/2018 18:18;--Achat d'un appartement;Seul(e);2223.0;16.0;3500.0;36.5;250000.0;40000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
1505;12/07/2018 21:04;--Achat d'une maison;Avec votre conjoint;3931.0;5.33;4999.01;21.36;150000.0;8000.0;pre-qualified;1;0;CDI;Employe;Commerce;38.0;M;1.0;Marie;Aquitaine-Limousin-Poitou-Charentes
802;17/06/2019 18:12;--Achat d'un appartement;Seul(e);314.0;7.5;1700.0;81.54;200000.0;15000.0;pre-qualified;0;0;;;;;Mlle;;;Ile-de-France
1526;22/01/2018 11:21;--Achat d'une maison;Seul(e);492.0;13.89;1665.5;70.44;180000.0;25000.0;pre-qualified;0;0;CDI;Technicien;Industrie;24.0;M;0.0;Celibataire;Ile-de-France
7604;17/01/2019 22:25;--Achat d'une maison;Avec votre conjoint;3294.0;15.84;4699.67;29.91;221000.0;35000.0;cancelled;1;0;CDI;Cadre superieur;Environnement;42.0;M;5.0;Marie;Nord-Pas-de-Calais-Picardie
2830;07/06/2019 10:06;--Achat d'un appartement;Seul(e);3080.0;12.1;4400.0;30.0;248000.0;30000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
6978;27/06/2018 17:59;--Achat d'un appartement;Seul(e);1599.0;27.78;2500.0;36.05;180000.0;50000.0;pre-qualified;0;0;CDI;Ouvrier;Transport;35.0;Mme;1.0;Marie;Ile-de-France
2472;19/03/2019 20:23;--Achat d'un appartement;Seul(e);2052.0;16.22;3000.0;31.62;185000.0;30000.0;pre-qualified;0;0;CDI;Employe;Autre;39.0;Mme;2.0;Marie;Auvergne-Rh̫ne-Alpes
6536;23/05/2018 16:10;--Achat d'une maison;Avec votre conjoint;1997.0;25.71;2999.62;33.42;175000.0;45000.0;eligible;1;0;CDI;Ouvrier;Transport;43.0;M;1.0;Marie;Ile-de-France
4259;01/04/2019 09:56;--Achat d'une maison;Avec votre conjoint;-1546.0;33.33;0.33;154632.82;300000.0;100000.0;pre-qualified;0;0;;Artisan;Transport;32.0;M;0.0;Marie;Ile-de-France
2483;28/06/2019 21:46;--Achat d'un appartement;Seul(e);970.0;0.47;2086.0;53.54;150000.0;700.0;pre-qualified;0;0;;;;;Mlle;;;Ile-de-France
106;24/10/2018 03:35;--Achat d'un appartement;Avec votre conjoint;4552.0;15.0;6332.35;28.11;200000.0;30000.0;Mandate;1;1;CDI;Employe;Industrie;40.0;M;1.0;Marie;Ile-de-France
3959;08/03/2019 21:42;--Achat d'un autre bien;Seul(e);-948.0;30.0;0.53;94852.79;100000.0;30000.0;Exclus;0;0;;Gerant de societe;Transport;32.0;M;0.0;Celibataire;Ile-de-France
1465;29/04/2019 14:39;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;33.0;Mme;5.0;Marie;Ile-de-France
5081;08/06/2018 14:48;--Achat d'une maison;Avec votre conjoint;2498.0;25.0;3199.39;21.92;120000.0;30000.0;cancelled;1;0;CDI;Employe;Fonction Publique;25.0;M;0.0;Marie;Alsace-Champagne-Ardenne-Lorraine
6665;10/09/2018 10:55;--Achat d'un appartement;Seul(e);3193.0;0.0;5100.0;37.39;320000.0;0.0;pre-qualified;0;0;CDI;Cadre moyen;Administration;45.0;Mme;3.0;Marie;Ile-de-France
1181;03/01/2018 07:42;--Achat d'un appartement;Avec votre conjoint;2027.0;22.22;3099.79;34.61;180000.0;40000.0;pre-qualified;1;0;CDI;Technicien;Fonction Publique;32.0;M;2.0;Marie;Ile-de-France
6121;28/06/2018 16:36;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;47.0;M;2.0;Marie;Ile-de-France
636;20/02/2018 23:22;--Achat d'un appartement;Seul(e);791.0;5.0;1500.0;47.32;100000.0;5000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
5347;25/02/2018 07:54;--Achat d'un appartement;Seul(e);804.0;10.0;1900.0;57.7;200000.0;20000.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
1977;17/02/2019 23:36;--Achat d'une maison;Avec votre conjoint;1307.0;45.45;3165.07;58.69;220000.0;100000.0;pre-qualified;0;0;CDI;Cadre superieur;Informatique;39.0;M;2.0;Marie;Ile-de-France
2000;06/09/2018 08:49;--Achat d'un appartement;Avec votre conjoint;2729.0;16.58;4249.67;35.78;241300.0;40000.0;pre-qualified;1;0;CDI;Cadre moyen;Informatique;34.0;M;3.0;Marie;Ile-de-France
5336;01/01/2019 13:38;--Achat d'une maison;Avec votre parent;986.0;4.44;4165.46;76.32;450000.0;20000.0;cancelled;0;0;CDI;Medecin;Sante;24.0;Mme;0.0;Celibataire;Ile-de-France
3402;07/01/2018 02:54;--Achat d'une maison;Avec votre conjoint;764.0;13.11;1770.1;61.76;152500.0;20000.0;pre-qualified;1;0;;Ch̫meur / Sans activite;;41.0;M;2.0;Marie;Ile-de-France
954;21/10/2018 14:07;--Achat d'un appartement;Seul(e);1628.0;12.0;3249.48;49.89;250000.0;30000.0;pre-qualified;0;0;CDI;Employe;Gestion / Comptabilite;31.0;M;0.0;Celibataire;Ile-de-France
6903;22/02/2018 12:27;--Achat d'une maison;Avec votre concubin;928.0;50.46;1384.18;32.94;114000.0;60000.0;eligible;1;0;CDI;Employe;Sante;25.0;Mlle;1.0;Union libre;Bretagne
1646;01/08/2019 00:04;--Achat d'un appartement;Seul(e);169.0;12.0;1500.0;88.78;250000.0;30000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
4510;11/02/2019 09:07;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;38.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
2635;05/03/2019 15:42;--Achat d'un appartement;Avec votre conjoint;3469.0;19.95;5257.26;34.01;375900.0;75000.0;eligible;1;0;CDI;Cadre moyen;Fonction Publique;38.0;M;2.0;Marie;Ile-de-France
2200;19/02/2019 23:22;--Achat d'un appartement;Seul(e);1950.0;6.67;2800.0;30.38;150000.0;10000.0;pre-qualified;0;0;;;;;M;;;Nord-Pas-de-Calais-Picardie
4057;10/07/2018 13:04;--Achat d'un appartement;Avec votre conjoint;2129.0;20.0;3049.3;30.17;150000.0;30000.0;eligible;1;0;;Ch̫meur / Sans activite;;31.0;M;0.0;Marie;Auvergne-Rh̫ne-Alpes
422;14/05/2018 11:55;--Achat d'un appartement;Avec votre conjoint;1258.0;20.0;1999.67;37.08;120000.0;24000.0;cancelled;1;0;CDI;Cadre moyen;B̢timent;42.0;M;2.0;Marie;Provence-Alpes-C̫te d'Azur
55;31/01/2018 23:53;--Achat d'une maison;Avec votre conjoint;4290.0;28.57;5832.3;26.44;350000.0;100000.0;cancelled;1;1;CDI;Gerant de societe;Informatique;34.0;M;2.0;Marie;Ile-de-France
